id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
14259,35,technician,married,tertiary,no,53906,yes,no,cellular,3,apr,132,1,650,0,other,0
14260,33,management,married,secondary,no,37747,yes,no,cellular,27,may,345,1,660,0,unknown,0
14261,34,technician,single,tertiary,no,32201,no,no,cellular,28,jun,177,2,609,0,unknown,0
14262,58,retired,married,primary,no,13104,no,no,cellular,30,jun,101,1,172,0,failure,0
14263,31,blue-collar,single,secondary,no,59524,yes,no,cellular,5,may,104,3,186,0,other,0
14264,37,admin.,single,secondary,no,4101,yes,yes,cellular,27,may,121,2,263,0,unknown,0
14265,31,technician,single,secondary,no,52401,yes,no,cellular,17,apr,121,1,584,0,unknown,0
14266,34,services,married,secondary,no,17679,yes,no,cellular,3,jun,161,1,298,0,unknown,0
14267,30,self-employed,married,tertiary,no,82730,yes,yes,unknown,30,may,52,1,797,0,unknown,0
14268,60,unemployed,divorced,secondary,no,48303,no,no,unknown,2,jun,117,1,780,0,unknown,0
14269,29,unemployed,married,primary,no,45228,no,no,cellular,7,jul,69,2,811,0,unknown,1
14270,34,technician,married,secondary,no,70614,yes,no,cellular,27,may,345,2,275,0,unknown,0
14271,32,self-employed,single,secondary,no,83115,no,no,cellular,28,apr,152,1,430,0,unknown,0
14272,51,self-employed,married,secondary,no,34499,no,yes,cellular,8,jul,271,1,319,0,unknown,0
14273,42,self-employed,married,tertiary,no,101912,yes,no,cellular,17,aug,177,1,621,0,unknown,0
14274,32,technician,married,secondary,no,61612,yes,no,cellular,27,may,345,1,502,0,unknown,0
14275,33,technician,married,secondary,no,14802,yes,no,cellular,27,may,1045,1,64,0,unknown,0
14276,32,services,married,secondary,no,70657,yes,no,unknown,26,may,121,2,302,0,unknown,0
14277,34,technician,married,tertiary,no,26634,yes,no,cellular,27,may,345,3,20,0,unknown,0
14278,37,services,married,secondary,no,79368,no,no,cellular,18,aug,158,1,657,0,unknown,1
14279,33,admin.,single,secondary,no,44216,yes,no,cellular,28,may,75,1,638,0,failure,0
14280,34,blue-collar,married,secondary,no,74392,yes,no,unknown,4,jun,87,1,236,0,unknown,0
14281,32,unemployed,married,secondary,no,54929,no,no,cellular,14,apr,14,1,712,0,unknown,1
14282,34,technician,married,secondary,no,15434,yes,no,cellular,27,may,345,3,614,0,unknown,0
14283,31,technician,married,secondary,no,84485,yes,no,unknown,16,may,345,2,161,0,unknown,0
14284,31,technician,single,secondary,no,67258,no,no,cellular,27,may,121,2,474,0,unknown,0
14285,49,admin.,married,secondary,no,100659,no,no,cellular,23,jun,826,2,2,0,unknown,0
14286,30,services,single,secondary,no,76695,yes,yes,cellular,7,jul,271,4,238,0,unknown,0
14287,59,retired,married,secondary,no,9968,no,no,unknown,26,may,121,1,690,0,unknown,0
14288,31,technician,single,secondary,no,13921,yes,no,cellular,8,jul,121,4,553,0,unknown,0
14289,32,student,single,tertiary,no,32680,no,no,cellular,12,may,101,1,582,2,success,1
14290,32,blue-collar,married,secondary,no,86917,no,yes,cellular,4,feb,104,1,165,0,unknown,0
14291,31,management,single,tertiary,no,79811,yes,no,cellular,21,nov,427,1,826,0,other,0
14292,33,blue-collar,married,secondary,no,2634,yes,no,cellular,12,may,345,2,169,0,unknown,0
14293,60,services,married,secondary,no,38627,no,no,cellular,14,jul,158,1,107,0,unknown,0
14294,34,management,married,secondary,no,82762,yes,no,cellular,27,may,345,1,689,0,unknown,0
14295,31,blue-collar,married,primary,no,68078,yes,no,unknown,2,jun,87,1,469,0,unknown,0
14296,36,services,married,secondary,no,87109,no,no,cellular,9,aug,158,1,474,0,unknown,0
14297,30,technician,single,secondary,no,95627,yes,yes,unknown,11,may,67,1,275,0,unknown,0
14298,30,management,married,secondary,no,-3699,yes,no,cellular,27,may,345,1,136,0,unknown,0
14299,41,housemaid,married,primary,no,50532,no,no,unknown,20,jun,67,1,173,0,unknown,1
14300,49,self-employed,married,tertiary,no,69295,yes,no,cellular,12,apr,158,4,665,1,failure,0
14301,31,services,single,secondary,no,22942,no,no,unknown,15,may,345,2,346,0,unknown,0
14302,33,management,single,secondary,no,27607,no,no,cellular,21,nov,101,1,736,0,unknown,0
14303,33,management,married,secondary,no,66842,yes,no,cellular,27,may,1045,1,742,0,unknown,0
14304,30,self-employed,married,tertiary,no,65483,yes,yes,cellular,27,may,121,4,533,0,unknown,0
14305,29,admin.,married,tertiary,no,101089,yes,no,cellular,27,may,345,3,627,0,unknown,0
14306,35,blue-collar,married,secondary,no,77216,yes,no,cellular,20,apr,121,1,165,0,unknown,0
14307,30,management,single,tertiary,no,98032,no,no,cellular,26,aug,158,1,755,0,unknown,1
14308,36,housemaid,married,primary,no,73828,yes,yes,unknown,26,may,152,1,290,0,unknown,0
14309,35,management,single,tertiary,no,32910,no,no,cellular,9,aug,158,4,135,0,unknown,0
14310,37,management,divorced,tertiary,no,46363,yes,no,unknown,23,may,345,2,446,0,unknown,0
14311,30,entrepreneur,married,unknown,no,46844,no,no,cellular,17,jul,158,2,521,0,unknown,0
14312,29,self-employed,single,secondary,no,10615,no,no,cellular,17,jul,158,1,83,0,unknown,0
14313,60,technician,married,secondary,no,63449,yes,no,cellular,12,may,345,1,733,0,unknown,0
14314,31,entrepreneur,married,secondary,no,46878,yes,no,unknown,26,may,518,2,264,0,unknown,0
14315,32,entrepreneur,married,secondary,no,70681,yes,yes,unknown,30,may,152,2,457,0,unknown,0
14316,36,housemaid,married,secondary,no,19525,no,no,telephone,6,jun,177,1,646,0,unknown,0
14317,30,entrepreneur,married,tertiary,no,64249,yes,no,cellular,17,jul,271,2,225,0,unknown,0
14318,32,blue-collar,single,secondary,no,78003,yes,no,cellular,20,jun,87,1,455,0,unknown,0
14319,48,management,married,tertiary,no,38178,no,no,telephone,5,jul,158,2,153,0,unknown,0
14320,57,management,married,unknown,no,15644,no,no,cellular,12,aug,158,2,690,0,unknown,1
14321,30,entrepreneur,married,tertiary,no,13803,no,no,cellular,9,feb,158,2,480,0,unknown,1
14322,40,blue-collar,married,primary,no,99081,yes,no,cellular,17,apr,87,1,382,0,unknown,0
14323,31,management,married,tertiary,no,98773,no,no,cellular,17,jul,158,3,511,0,unknown,0
14324,37,admin.,divorced,secondary,no,19213,yes,no,cellular,20,jun,177,2,858,0,unknown,0
14325,42,unemployed,married,secondary,no,29516,yes,no,cellular,7,may,351,2,637,1,failure,0
14326,48,unemployed,divorced,primary,no,23344,yes,no,cellular,30,apr,132,3,765,0,other,0
14327,31,services,single,secondary,no,41034,no,yes,cellular,8,jul,14,2,219,0,unknown,0
14328,31,technician,divorced,secondary,no,5861,no,no,unknown,15,may,345,1,681,0,unknown,0
14329,32,technician,single,secondary,no,58185,yes,yes,cellular,7,jul,154,2,23,0,unknown,0
14330,32,admin.,single,secondary,no,16257,yes,no,cellular,17,apr,87,1,188,1,failure,0
14331,49,technician,married,secondary,no,12579,yes,yes,cellular,7,jul,154,2,287,0,unknown,0
14332,32,services,single,secondary,no,73863,no,no,cellular,13,aug,158,1,160,0,unknown,0
14333,34,management,married,tertiary,no,21754,yes,no,cellular,27,may,345,1,547,0,unknown,0
14334,48,technician,divorced,primary,no,73320,no,no,cellular,4,aug,177,4,611,0,unknown,0
14335,35,technician,divorced,primary,no,93149,no,no,unknown,2,jun,1074,2,203,0,unknown,0
14336,30,services,single,secondary,no,7974,yes,no,cellular,27,may,345,2,63,0,unknown,0
14337,36,admin.,divorced,secondary,no,70621,yes,no,unknown,2,jun,117,2,464,0,unknown,0
14338,30,services,married,secondary,no,59122,yes,no,unknown,20,jun,1133,3,-1,0,unknown,0
14339,31,blue-collar,divorced,secondary,no,90028,yes,no,cellular,21,nov,121,1,280,0,unknown,0
14340,33,blue-collar,married,primary,no,57863,yes,no,unknown,23,may,345,2,833,0,unknown,0
14341,35,technician,divorced,secondary,no,45842,yes,no,cellular,8,jul,69,4,11,0,unknown,0
14342,37,admin.,married,secondary,no,71139,yes,no,cellular,8,may,345,1,84,0,unknown,0
14343,47,blue-collar,married,secondary,no,60688,no,no,cellular,27,jan,121,1,270,0,unknown,0
14344,32,housemaid,single,secondary,no,100785,no,no,cellular,14,jul,69,1,648,0,unknown,0
14345,57,services,divorced,secondary,no,-160,no,no,unknown,20,jun,87,2,424,0,unknown,0
14346,32,management,divorced,tertiary,no,5310,yes,no,cellular,20,apr,138,2,215,0,unknown,0
14347,35,technician,divorced,secondary,no,80079,no,no,cellular,27,may,345,2,825,0,unknown,0
14348,30,management,married,tertiary,no,37903,yes,no,cellular,3,apr,87,1,1,0,unknown,0
14349,35,management,married,tertiary,no,24278,yes,no,cellular,27,may,82,1,722,1,failure,0
14350,37,management,married,secondary,no,61660,yes,no,cellular,27,may,345,2,163,0,unknown,0
14351,30,admin.,married,secondary,no,24678,yes,no,cellular,21,nov,121,1,270,0,unknown,0
14352,35,blue-collar,married,secondary,no,70639,yes,no,cellular,17,may,121,3,399,0,unknown,0
14353,49,housemaid,married,primary,no,68419,no,no,cellular,19,aug,158,3,287,0,unknown,1
14354,32,blue-collar,married,secondary,no,3568,no,yes,cellular,28,jul,271,4,557,0,unknown,0
14355,31,blue-collar,married,primary,no,51219,no,no,telephone,22,aug,158,4,212,0,unknown,0
14356,32,admin.,single,secondary,no,33634,no,no,cellular,8,apr,101,1,670,0,unknown,1
14357,31,blue-collar,married,primary,no,86055,no,no,cellular,19,nov,101,2,301,0,failure,0
14358,57,management,married,secondary,no,58608,yes,no,cellular,3,feb,14,1,49,0,other,0
14359,36,unemployed,divorced,primary,no,7223,no,no,cellular,5,may,14,2,96,0,unknown,0
14360,37,blue-collar,married,secondary,no,78297,yes,no,unknown,20,jun,184,1,47,0,unknown,0
14361,31,management,single,tertiary,no,58147,no,no,cellular,6,nov,207,2,562,0,unknown,0
14362,48,management,married,secondary,no,52451,no,yes,telephone,3,apr,14,3,248,0,unknown,0
14363,35,technician,married,secondary,no,56448,yes,no,cellular,8,may,345,1,844,0,unknown,0
14364,30,admin.,single,secondary,no,72101,yes,no,unknown,15,may,246,1,414,0,unknown,0
14365,30,retired,married,tertiary,no,77976,no,no,cellular,18,aug,158,1,20,0,unknown,1
14366,40,student,single,unknown,no,94449,yes,no,cellular,17,apr,101,2,601,1,failure,0
14367,31,technician,married,secondary,no,46160,no,no,unknown,1,may,142,2,734,0,unknown,0
14368,30,self-employed,single,secondary,no,71370,yes,no,unknown,16,may,67,1,779,0,unknown,0
14369,34,technician,single,secondary,no,95361,yes,yes,cellular,8,jul,271,2,686,0,unknown,0
14370,32,admin.,married,secondary,no,46857,yes,no,cellular,20,apr,658,2,496,0,failure,0
14371,31,services,single,tertiary,no,8619,yes,no,cellular,17,may,87,1,94,0,failure,0
14372,37,admin.,married,secondary,no,100373,yes,no,cellular,7,jul,271,2,28,0,unknown,0
14373,33,blue-collar,married,secondary,no,52268,yes,no,unknown,15,may,345,2,1,0,unknown,0
14374,36,blue-collar,married,primary,no,101292,yes,no,cellular,27,may,1045,2,392,0,unknown,0
14375,35,technician,single,secondary,no,11772,yes,no,cellular,28,jan,87,2,109,1,failure,0
14376,48,retired,married,secondary,no,83419,no,no,cellular,30,oct,158,1,253,0,unknown,1
14377,35,self-employed,married,tertiary,no,45071,no,no,cellular,13,aug,158,1,280,0,unknown,0
14378,57,housemaid,divorced,secondary,no,22780,no,no,cellular,22,aug,158,2,7,0,unknown,0
14379,32,self-employed,single,tertiary,no,5520,no,no,unknown,16,may,152,2,8,0,unknown,0
14380,30,entrepreneur,single,secondary,no,49797,yes,no,cellular,26,jan,248,2,378,0,unknown,0
14381,32,technician,married,secondary,no,20015,yes,no,cellular,27,may,345,1,85,0,unknown,0
14382,43,admin.,divorced,secondary,no,7941,yes,yes,cellular,17,apr,207,1,403,0,failure,0
14383,29,technician,married,unknown,no,100931,no,no,unknown,20,jun,134,2,586,0,unknown,0
14384,30,management,married,tertiary,no,33390,yes,no,cellular,21,nov,701,1,527,0,unknown,0
14385,57,management,divorced,tertiary,no,8397,no,no,cellular,21,nov,87,1,87,0,unknown,0
14386,49,technician,married,primary,no,46426,no,no,cellular,7,jul,271,1,305,0,unknown,0
14387,30,technician,single,secondary,no,51615,no,no,cellular,28,jul,66,3,350,0,unknown,1
14388,48,unemployed,married,secondary,no,39302,no,no,cellular,26,nov,158,2,118,0,unknown,0
14389,35,technician,married,tertiary,no,-2936,no,yes,cellular,7,jul,271,4,459,0,unknown,0
14390,33,blue-collar,married,primary,no,79656,yes,no,cellular,15,may,345,1,773,0,unknown,0
14391,35,blue-collar,single,secondary,no,89578,yes,no,cellular,8,apr,121,1,736,0,other,0
14392,32,services,single,secondary,no,46205,yes,no,cellular,7,may,101,1,681,0,failure,0
14393,37,management,married,tertiary,no,61379,yes,no,cellular,2,jun,184,3,566,0,unknown,0
14394,53,unemployed,married,secondary,no,82060,yes,no,cellular,25,mar,101,1,330,2,failure,0
14395,41,admin.,married,secondary,no,37781,yes,no,unknown,16,may,658,2,16,0,unknown,0
14396,32,admin.,married,secondary,no,98053,yes,yes,unknown,16,may,152,1,175,0,unknown,0
14397,27,services,married,secondary,no,100603,no,yes,telephone,8,jul,271,1,279,0,unknown,0
14398,40,entrepreneur,married,secondary,no,43054,yes,no,telephone,3,apr,24,1,584,1,failure,0
14399,30,technician,single,secondary,no,80893,yes,no,cellular,27,may,121,1,153,0,unknown,0
14400,39,management,married,tertiary,no,48329,no,no,unknown,20,jun,87,1,675,0,unknown,0
14401,27,technician,married,secondary,no,63500,no,no,cellular,27,may,345,1,868,0,unknown,0
14402,35,technician,married,secondary,no,-2486,yes,no,cellular,27,may,345,1,30,0,unknown,0
14403,29,unemployed,married,primary,no,44228,yes,no,unknown,23,may,152,2,160,0,unknown,0
14404,30,entrepreneur,married,tertiary,no,38919,yes,yes,cellular,7,jul,271,4,202,0,unknown,0
14405,30,blue-collar,single,secondary,no,88854,yes,no,cellular,20,apr,121,1,72,0,unknown,0
14406,30,management,married,tertiary,no,64589,yes,no,cellular,27,may,345,1,23,0,unknown,0
14407,42,management,married,unknown,no,21076,no,no,cellular,23,may,101,1,254,0,failure,0
14408,30,self-employed,single,tertiary,no,71855,no,no,cellular,22,aug,158,2,5,0,unknown,0
14409,31,entrepreneur,married,primary,no,35549,no,no,cellular,21,nov,158,1,269,0,unknown,0
14410,32,admin.,married,secondary,no,97259,no,yes,unknown,16,may,52,1,128,0,unknown,0
14411,34,services,married,secondary,no,70087,yes,no,unknown,15,may,152,4,10,0,unknown,0
14412,46,retired,married,secondary,no,85689,yes,no,unknown,2,jun,177,3,58,0,unknown,0
14413,29,retired,married,secondary,no,6088,yes,no,unknown,26,may,345,1,643,0,unknown,0
14414,51,technician,married,secondary,no,6507,no,no,unknown,20,jun,117,1,176,0,unknown,0
14415,34,services,married,secondary,no,62376,yes,no,unknown,28,may,345,3,779,0,unknown,0
14416,35,blue-collar,married,secondary,no,27508,yes,no,unknown,15,may,152,2,261,0,unknown,0
14417,31,self-employed,single,tertiary,no,31079,yes,yes,cellular,27,may,121,4,260,0,failure,0
14418,30,entrepreneur,single,tertiary,no,19308,no,no,cellular,18,aug,158,1,222,0,unknown,0
14419,31,self-employed,single,secondary,no,-895,no,no,cellular,26,feb,158,1,119,0,unknown,0
14420,33,blue-collar,married,secondary,no,56891,yes,no,cellular,30,may,755,1,540,0,unknown,0
14421,35,blue-collar,married,secondary,no,28898,yes,no,cellular,12,may,345,1,71,0,unknown,0
14422,39,management,single,tertiary,no,-591,yes,no,unknown,4,jun,87,1,28,0,unknown,0
14423,36,entrepreneur,married,secondary,no,23042,no,no,cellular,20,jul,69,1,782,0,unknown,0
14424,32,management,married,tertiary,no,28394,yes,yes,cellular,18,aug,177,4,84,0,unknown,0
14425,33,management,married,secondary,no,65659,yes,no,cellular,27,may,345,1,363,0,unknown,0
14426,31,management,single,secondary,no,86915,yes,no,cellular,15,may,345,2,437,0,unknown,0
14427,31,blue-collar,married,unknown,no,-634,no,no,unknown,26,may,158,1,143,0,unknown,0
14428,40,blue-collar,married,secondary,no,-5386,yes,no,cellular,3,apr,177,1,845,0,unknown,0
14429,34,technician,single,unknown,no,95279,yes,no,unknown,16,may,658,3,434,0,unknown,0
14430,32,admin.,married,secondary,no,17578,yes,no,cellular,3,nov,101,3,658,0,failure,0
14431,35,services,married,secondary,no,34817,no,no,cellular,4,aug,158,3,643,0,unknown,0
14432,35,management,married,tertiary,no,24936,yes,no,cellular,7,jul,271,1,179,0,unknown,0
14433,57,retired,married,unknown,no,44583,no,no,unknown,7,may,67,1,258,0,unknown,1
14434,27,blue-collar,single,secondary,no,60544,yes,yes,unknown,16,may,658,2,433,0,unknown,0
14435,34,technician,married,secondary,no,88579,yes,no,cellular,27,may,345,1,294,0,unknown,0
14436,35,blue-collar,married,secondary,no,34490,yes,no,cellular,7,may,351,2,76,0,failure,0
14437,34,blue-collar,married,primary,no,86773,no,yes,unknown,2,jun,67,2,338,0,unknown,0
14438,30,management,married,tertiary,no,100334,yes,no,cellular,18,apr,87,1,544,0,unknown,0
14439,34,blue-collar,single,secondary,no,61293,yes,no,cellular,12,may,14,1,649,0,unknown,1
14440,35,admin.,divorced,secondary,no,-1544,no,no,cellular,30,apr,177,1,315,0,unknown,1
14441,60,management,single,tertiary,no,25240,no,no,cellular,8,jun,67,2,113,0,unknown,1
14442,34,services,married,secondary,no,7324,yes,no,cellular,11,may,101,1,455,0,failure,0
14443,35,management,single,tertiary,no,2986,yes,no,cellular,3,feb,177,1,135,0,unknown,0
14444,34,technician,single,secondary,no,64392,yes,no,unknown,28,may,152,4,607,0,unknown,0
14445,45,blue-collar,married,secondary,no,-3467,yes,no,cellular,4,feb,14,2,519,0,unknown,1
14446,32,technician,single,secondary,no,30628,no,no,cellular,7,nov,101,3,822,0,other,0
14447,31,admin.,married,secondary,no,81834,yes,no,unknown,15,may,152,1,154,0,unknown,0
14448,31,technician,married,secondary,no,96857,yes,no,cellular,27,may,345,1,426,0,unknown,0
14449,57,retired,divorced,secondary,no,26911,no,no,cellular,7,nov,87,1,515,1,failure,0
14450,49,entrepreneur,married,primary,no,1580,no,no,cellular,29,aug,158,2,45,0,unknown,0
14451,34,management,married,secondary,no,15608,yes,no,cellular,27,may,345,2,162,0,unknown,0
14452,29,self-employed,single,tertiary,no,16369,no,no,cellular,18,jul,104,1,474,0,failure,0
14453,30,student,single,secondary,no,2815,no,no,cellular,14,feb,158,1,14,0,unknown,1
14454,36,services,married,secondary,no,64697,no,no,cellular,17,nov,67,1,688,0,unknown,0
14455,35,technician,married,secondary,no,30721,yes,no,cellular,27,may,345,1,588,0,unknown,0
14456,34,admin.,married,secondary,no,75114,yes,no,cellular,27,may,345,1,673,0,unknown,0
14457,53,unemployed,married,secondary,no,45613,no,no,cellular,6,feb,101,2,413,0,failure,0
14458,30,entrepreneur,married,secondary,no,57340,yes,no,telephone,28,may,67,4,428,0,unknown,0
14459,34,management,married,secondary,no,53398,yes,no,cellular,12,may,345,1,767,0,unknown,0
14460,31,blue-collar,married,secondary,no,96028,yes,yes,cellular,17,apr,72,1,278,0,unknown,0
14461,33,blue-collar,married,primary,no,96860,no,no,cellular,30,mar,158,1,343,0,unknown,0
14462,32,admin.,single,secondary,no,11402,yes,no,cellular,20,jun,117,3,634,0,unknown,0
14463,57,unemployed,married,secondary,no,6315,no,no,unknown,2,jun,1133,1,337,0,unknown,0
14464,30,management,married,tertiary,no,45095,yes,no,cellular,21,nov,826,1,191,0,unknown,0
14465,37,management,married,tertiary,no,89432,yes,no,cellular,7,nov,87,1,746,1,failure,1
14466,30,technician,married,secondary,no,100351,yes,no,cellular,17,jul,121,4,297,0,unknown,0
14467,48,housemaid,married,primary,no,77551,no,no,cellular,20,aug,158,4,69,0,unknown,0
